id,prompt,sketch_json,point_count_hint,missing_count_hint,answer_json
qsg_af1c9d84268b,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""points"":[""c15_09"",""c16_08"",""c17_07"",""c18_06"",""c19_06"",""c20_05"",""c21_05"",""c22_05"",""c23_05"",""c24_05"",""c25_06"",""c26_07"",""c27_08"",""c27_09"",""c27_10"",""c27_11""]},{""stroke_index"":1,""points"":[""c16_10"",""c17_09"",""c17_08"",""c18_07"",""c19_07"",""c20_06"",""c21_06"",""c22_06"",""c23_07"",""c24_08"",""c24_09"",""c25_10"",""c25_11"",""c24_12"",""c24_13"",""c24_14"",""c25_15"",""c26_16"",""c27_16"",""c28_15"",""c28_14"",""c28_13"",""c28_12"",""c27_11""]},{""stroke_index"":2,""prefix"":[""c25_16"",""c24_17"",""c23_18"",""c23_19""],""suffix"":[""c26_21"",""c27_21"",""c28_20"",""c28_19"",""c28_18"",""c29_19"",""c29_20"",""c30_21"",""c30_22"",""c30_21"",""c31_20"",""c31_19"",""c31_18"",""c30_17"",""c29_16"",""c28_15"",""c27_14""],""gap_after_index"":3,""hidden_length_hint"":13},{""stroke_index"":3,""points"":[""c16_09"",""c15_08"",""c14_08"",""c13_07"",""c12_06"",""c11_06"",""c10_05"",""c09_05"",""c08_06"",""c07_06"",""c06_06"",""c05_07"",""c04_08"",""c04_09"",""c05_10"",""c06_10"",""c07_10"",""c08_11"",""c09_11"",""c10_11"",""c11_11"",""c12_11"",""c13_10"",""c14_10"",""c15_10"",""c16_10""]},{""stroke_index"":4,""points"":[""c10_06"",""c11_05"",""c12_05"",""c13_04"",""c13_03"",""c13_02"",""c12_01"",""c11_01"",""c10_00"",""c09_00"",""c08_00"",""c07_00"",""c06_00"",""c05_00"",""c06_01"",""c07_01"",""c08_02"",""c09_03"",""c10_04"",""c11_05"",""c10_06"",""c09_06""]},{""stroke_index"":5,""points"":[""c04_08"",""c03_09"",""c02_10"",""c01_11"",""c00_12"",""c00_13"",""c00_14"",""c00_15"",""c00_16"",""c00_17"",""c00_18"",""c01_17"",""c02_16"",""c02_15"",""c01_14"",""c01_13"",""c01_12"",""c01_11"",""c02_10"",""c02_09"",""c03_09""]},{""stroke_index"":6,""points"":[""c06_11"",""c05_11"",""c05_12"",""c05_13"",""c06_12"",""c07_11""]},{""stroke_index"":7,""points"":[""c11_11"",""c11_12"",""c11_13"",""c12_14"",""c12_13"",""c13_12"",""c13_11"",""c13_10""]}]}",157,13,"{""hidden_cells"":[""c23_20"",""c22_21"",""c21_22"",""c22_22"",""c23_22"",""c24_22"",""c24_21"",""c24_20"",""c25_19"",""c26_19"",""c26_18"",""c26_19"",""c26_20""]}"
qsg_4ab16334df76,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""points"":[""c01_03"",""c01_04"",""c01_05"",""c01_06"",""c00_07"",""c00_08"",""c00_09"",""c00_10"",""c00_11"",""c00_12"",""c00_13"",""c00_14"",""c00_15"",""c00_16"",""c00_17"",""c00_18"",""c00_19"",""c00_20""]},{""stroke_index"":1,""prefix"":[""c01_02"",""c02_02"",""c03_02"",""c04_02"",""c05_03"",""c06_03"",""c07_03"",""c08_03"",""c09_03"",""c10_04"",""c11_04"",""c12_04"",""c13_04"",""c14_04""],""suffix"":[""c28_06"",""c28_07"",""c28_08"",""c29_09"",""c29_10"",""c29_11"",""c29_12"",""c30_13"",""c30_14"",""c30_15"",""c30_16"",""c31_17"",""c31_18"",""c31_19"",""c31_20"",""c30_21"",""c29_21"",""c28_22"",""c27_22"",""c26_22"",""c25_22"",""c24_22"",""c23_22"",""c22_22"",""c21_22"",""c20_22"",""c19_22"",""c18_22"",""c17_22"",""c16_22"",""c15_22"",""c14_22"",""c13_22"",""c12_22"",""c11_21"",""c10_21"",""c09_21"",""c08_21"",""c07_21"",""c06_21"",""c05_21"",""c04_21"",""c03_20"",""c02_20"",""c01_20"",""c00_20""],""gap_after_index"":13,""hidden_length_hint"":15},{""stroke_index"":2,""points"":[""c21_09"",""c20_09"",""c19_09"",""c18_10"",""c17_10"",""c16_11"",""c16_12"",""c15_13"",""c15_14"",""c15_15"",""c16_16"",""c16_17"",""c17_18"",""c18_19"",""c19_20"",""c20_20"",""c21_20"",""c22_20"",""c23_20"",""c24_19"",""c25_18"",""c26_17"",""c26_16"",""c26_15"",""c26_14"",""c27_13"",""c27_12"",""c26_11"",""c25_10"",""c24_10"",""c23_09"",""c22_09"",""c21_09"",""c20_09"",""c19_09""]},{""stroke_index"":3,""points"":[""c02_02"",""c02_01"",""c02_00"",""c03_00"",""c04_00"",""c05_00"",""c06_00"",""c07_00"",""c08_00"",""c09_00"",""c10_00"",""c10_01"",""c11_02"",""c11_03""]}]}",142,15,"{""hidden_cells"":[""c15_04"",""c16_04"",""c17_04"",""c18_04"",""c19_04"",""c20_04"",""c21_03"",""c22_03"",""c23_03"",""c24_03"",""c25_03"",""c26_03"",""c27_03"",""c28_04"",""c28_05""]}"
qsg_206b1109f097,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""prefix"":[""c00_00"",""c00_01"",""c00_02"",""c00_03""],""suffix"":[""c09_16"",""c10_16"",""c11_16"",""c12_16"",""c13_16"",""c14_16"",""c15_17"",""c16_17"",""c17_17"",""c17_18"",""c17_19"",""c17_20"",""c16_21"",""c16_22"",""c16_23"",""c16_24"",""c16_25"",""c16_26"",""c16_27"",""c15_28"",""c15_29"",""c15_30"",""c15_31""],""gap_after_index"":3,""hidden_length_hint"":20},{""stroke_index"":1,""points"":[""c00_16"",""c00_17"",""c00_18"",""c01_19"",""c01_20"",""c01_21"",""c02_22"",""c02_23"",""c02_24"",""c02_25"",""c02_26"",""c02_27"",""c02_28"",""c02_29"",""c02_30"",""c02_31""]},{""stroke_index"":2,""points"":[""c00_00"",""c01_00"",""c02_00"",""c03_00"",""c03_01"",""c03_02"",""c03_03"",""c04_04"",""c04_05"",""c04_06"",""c04_07"",""c04_08"",""c04_09"",""c05_10"",""c05_11"",""c05_12"",""c05_13"",""c06_13"",""c07_13"",""c08_13"",""c09_13"",""c10_13"",""c11_13"",""c12_13"",""c13_13"",""c14_13""]}]}",89,20,"{""hidden_cells"":[""c00_04"",""c00_05"",""c00_06"",""c00_07"",""c01_08"",""c01_09"",""c01_10"",""c01_11"",""c01_12"",""c01_13"",""c01_14"",""c01_15"",""c01_16"",""c02_16"",""c03_16"",""c04_16"",""c05_16"",""c06_16"",""c07_16"",""c08_16""]}"
qsg_a8faf20b3604,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""prefix"":[""c28_00"",""c27_00"",""c26_00"",""c25_00""],""suffix"":[""c08_06"",""c07_06"",""c06_07"",""c05_08"",""c04_09"",""c03_10"",""c02_11"",""c02_12"",""c01_13"",""c01_14"",""c01_15"",""c00_16"",""c00_17"",""c00_18"",""c00_19"",""c00_20"",""c00_21"",""c00_22"",""c01_23"",""c02_24"",""c03_25"",""c04_25"",""c05_26"",""c06_27"",""c07_28"",""c08_29"",""c09_29"",""c10_30"",""c11_30"",""c12_30"",""c13_31"",""c14_31"",""c15_31"",""c16_31"",""c17_30"",""c18_30"",""c19_29"",""c20_29"",""c21_28"",""c22_28"",""c23_27"",""c24_27"",""c25_26"",""c26_26"",""c27_25"",""c28_25"",""c29_24"",""c30_23"",""c30_22"",""c30_21"",""c31_20"",""c31_19"",""c31_18"",""c31_17"",""c31_16"",""c31_15"",""c31_14"",""c31_13"",""c31_12"",""c31_11"",""c31_10"",""c31_09"",""c31_08"",""c30_07"",""c30_06"",""c30_05"",""c29_04"",""c28_04"",""c27_03"",""c26_03"",""c25_02"",""c24_02"",""c23_02"",""c23_03""],""gap_after_index"":3,""hidden_length_hint"":16},{""stroke_index"":1,""points"":[""c18_09"",""c17_10"",""c17_11"",""c17_12"",""c16_13"",""c16_14"",""c16_15"",""c16_16"",""c16_17"",""c15_18"",""c15_19"",""c15_20"",""c16_19""]},{""stroke_index"":2,""points"":[""c17_08"",""c16_07"",""c15_06"",""c14_05"",""c14_04"",""c14_03"",""c14_02""]},{""stroke_index"":3,""points"":[""c24_09"",""c23_09"",""c24_08"",""c24_09"",""c25_10""]}]}",119,16,"{""hidden_cells"":[""c24_00"",""c23_00"",""c22_00"",""c21_00"",""c20_00"",""c19_01"",""c18_01"",""c17_01"",""c16_02"",""c15_02"",""c14_02"",""c13_03"",""c12_04"",""c11_04"",""c10_04"",""c09_05""]}"
qsg_7731b4fd30c1,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""prefix"":[""c08_12"",""c07_12"",""c06_12"",""c05_12"",""c04_12"",""c03_12"",""c02_12"",""c01_12"",""c00_11"",""c00_10"",""c01_09"",""c02_08"",""c03_08"",""c04_08"",""c05_08"",""c06_07"",""c07_07"",""c07_06"",""c07_05"",""c07_04"",""c07_03"",""c07_02"",""c08_01"",""c08_00"",""c09_00"",""c10_00"",""c11_00"",""c12_00"",""c13_00"",""c14_00"",""c14_01"",""c15_02"",""c15_03"",""c14_04"",""c14_05"",""c13_06"",""c12_07"",""c13_07"",""c14_07"",""c15_07"",""c16_07"",""c17_07"",""c18_07"",""c19_07"",""c20_07"",""c21_07"",""c22_07"",""c22_08"",""c22_09"",""c21_10"",""c20_11"",""c19_12"",""c18_12"",""c17_13"",""c16_13"",""c15_13"",""c14_13"",""c13_13"",""c14_14"",""c15_15"",""c16_16"",""c16_17"",""c15_18"",""c14_18""],""suffix"":[""c05_13"",""c06_12"",""c07_12"",""c08_11"",""c09_11""],""gap_after_index"":63,""hidden_length_hint"":17},{""stroke_index"":1,""points"":[""c09_18"",""c09_19"",""c09_20"",""c09_21"",""c09_22"",""c09_23"",""c09_24"",""c09_25"",""c09_26"",""c09_27"",""c09_28"",""c09_29"",""c09_30"",""c09_31""]},{""stroke_index"":2,""points"":[""c11_07"",""c11_08"",""c10_09"",""c09_10"",""c09_11"",""c10_10"",""c10_09"",""c10_08"",""c10_07""]}]}",109,17,"{""hidden_cells"":[""c13_18"",""c12_18"",""c11_18"",""c10_18"",""c09_18"",""c08_17"",""c07_16"",""c07_17"",""c06_17"",""c05_17"",""c04_18"",""c03_18"",""c03_17"",""c03_16"",""c03_15"",""c03_14"",""c04_13""]}"
qsg_90b2cc51ea16,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""prefix"":[""c03_15"",""c04_15"",""c05_15"",""c06_15"",""c07_15"",""c08_15"",""c09_15"",""c10_15""],""suffix"":[""c23_16"",""c23_17"",""c23_18"",""c22_19"",""c22_20"",""c22_21""],""gap_after_index"":7,""hidden_length_hint"":13},{""stroke_index"":1,""points"":[""c21_28"",""c20_28"",""c19_27"",""c18_27"",""c17_27"",""c16_27"",""c15_27"",""c14_27"",""c13_27"",""c12_27"",""c11_27"",""c10_27"",""c09_27"",""c08_27"",""c07_27"",""c06_27"",""c05_27"",""c04_27"",""c03_28"",""c02_28""]},{""stroke_index"":2,""points"":[""c02_15"",""c02_16"",""c02_17"",""c02_18"",""c02_19"",""c01_20"",""c00_21"",""c00_22"",""c00_23"",""c00_24"",""c00_25"",""c00_26"",""c00_27"",""c00_28"",""c00_29"",""c01_29""]},{""stroke_index"":3,""points"":[""c22_18"",""c22_19"",""c22_20"",""c22_21"",""c21_22"",""c21_23"",""c21_24"",""c21_25"",""c21_26"",""c22_27"",""c22_28"",""c22_29""]},{""stroke_index"":4,""points"":[""c05_15"",""c05_14"",""c05_13"",""c06_14"",""c07_14"",""c08_14"",""c09_14"",""c09_15"",""c08_16"",""c08_17""]},{""stroke_index"":5,""points"":[""c05_12"",""c06_11"",""c06_10"",""c07_10"",""c08_09"",""c07_08"",""c07_07"",""c06_06"",""c05_06"",""c05_05"",""c06_04"",""c07_04"",""c08_03"",""c08_04"",""c08_03"",""c07_02"",""c07_01"",""c07_00""]},{""stroke_index"":6,""points"":[""c06_12"",""c07_11"",""c08_11"",""c09_10"",""c08_09"",""c08_08"",""c08_07"",""c09_06"",""c09_05"",""c09_04"",""c10_03"",""c10_02""]},{""stroke_index"":7,""points"":[""c17_28"",""c18_27"",""c19_27"",""c19_28"",""c20_29"",""c20_30"",""c20_31"",""c19_31"",""c18_31"",""c17_31"",""c16_31"",""c15_30"",""c15_29"",""c15_28"",""c15_27"",""c16_26"",""c17_25"",""c18_24""]},{""stroke_index"":8,""points"":[""c10_27"",""c09_28"",""c09_29"",""c10_30"",""c11_31"",""c12_31"",""c13_31"",""c13_30"",""c13_29"",""c12_28"",""c11_28"",""c10_28"",""c09_27""]}]}",146,13,"{""hidden_cells"":[""c11_15"",""c12_15"",""c13_15"",""c14_15"",""c15_15"",""c16_15"",""c17_15"",""c18_15"",""c19_15"",""c20_15"",""c21_15"",""c22_15"",""c23_15""]}"
qsg_d60538d9e3e5,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""prefix"":[""c30_02"",""c29_02"",""c28_03"",""c28_04"",""c27_05"",""c26_06"",""c26_07"",""c25_07"",""c24_07"",""c23_07"",""c22_07"",""c21_07"",""c20_07"",""c19_06"",""c18_06"",""c17_06"",""c16_06"",""c15_06"",""c14_06"",""c13_06"",""c12_06"",""c11_06"",""c10_06"",""c09_06"",""c08_06"",""c07_06"",""c06_06"",""c05_06"",""c04_06"",""c03_07"",""c02_07"",""c01_08"",""c01_09"",""c00_10"",""c00_11"",""c00_12""],""suffix"":[""c15_13"",""c16_12"",""c17_12"",""c18_12"",""c19_12"",""c20_12"",""c21_12"",""c22_12"",""c23_12"",""c24_12"",""c25_12"",""c26_12""],""gap_after_index"":35,""hidden_length_hint"":14},{""stroke_index"":1,""points"":[""c30_02"",""c30_03"",""c31_04"",""c31_05"",""c30_06"",""c29_06"",""c29_07"",""c29_08"",""c28_08"",""c27_08"",""c26_08"",""c26_09"",""c26_10"",""c27_11"",""c27_12"",""c26_12"",""c25_12""]},{""stroke_index"":2,""points"":[""c12_06"",""c12_07"",""c12_08"",""c12_09"",""c12_10"",""c12_11"",""c12_12"",""c12_13"",""c12_14"",""c12_15"",""c12_16"",""c12_17"",""c12_18"",""c12_19"",""c11_20"",""c11_21"",""c11_22"",""c11_23""]},{""stroke_index"":3,""points"":[""c15_00"",""c14_01"",""c14_02"",""c14_03"",""c13_04"",""c13_05"",""c13_06"",""c13_07"",""c12_08"",""c12_09"",""c12_10"",""c12_11"",""c12_12"",""c12_13"",""c11_14"",""c11_15"",""c11_16"",""c11_17""]},{""stroke_index"":4,""points"":[""c19_01"",""c19_02"",""c19_03"",""c19_04"",""c19_05"",""c19_06"",""c19_07"",""c19_08"",""c19_09"",""c19_10"",""c18_11"",""c18_12"",""c18_13"",""c18_14"",""c18_15"",""c17_16"",""c17_17"",""c17_18"",""c16_19"",""c16_20"",""c16_21""]},{""stroke_index"":5,""points"":[""c10_22"",""c11_22"",""c12_21"",""c13_21"",""c14_21"",""c15_20"",""c16_20"",""c17_20"",""c18_20"",""c19_20"",""c20_20""]}]}",147,14,"{""hidden_cells"":[""c01_12"",""c02_13"",""c03_13"",""c04_13"",""c05_13"",""c06_13"",""c07_13"",""c08_13"",""c09_13"",""c10_13"",""c11_13"",""c12_13"",""c13_13"",""c14_13""]}"
qsg_3205e17dffd4,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""prefix"":[""c06_23"",""c07_24"",""c08_24"",""c09_24"",""c09_23"",""c08_23"",""c07_22"",""c07_21"",""c08_20"",""c08_19""],""suffix"":[""c11_22"",""c12_22"",""c12_23"",""c11_24"",""c10_24"",""c09_25"",""c08_25"",""c08_26"",""c08_27"",""c08_28"",""c08_29"",""c08_28"",""c07_27"",""c07_26"",""c07_25"",""c07_24"",""c07_23"",""c06_24"",""c05_25"",""c04_26"",""c04_25"",""c04_24"",""c05_23"",""c05_22"",""c06_22"",""c07_22""],""gap_after_index"":9,""hidden_length_hint"":10},{""stroke_index"":1,""points"":[""c09_15"",""c08_16"",""c07_16"",""c06_17"",""c05_18"",""c04_18"",""c03_19"",""c02_20"",""c01_21"",""c00_22"",""c00_23"",""c00_24"",""c00_25"",""c00_26"",""c01_27"",""c01_28"",""c02_29"",""c03_30"",""c04_30"",""c05_31"",""c06_31"",""c07_31"",""c08_30"",""c09_30"",""c10_29"",""c11_28"",""c12_28"",""c13_27"",""c14_26"",""c15_26"",""c16_25"",""c17_24"",""c18_23"",""c19_22"",""c20_21"",""c21_20"",""c22_19"",""c22_18"",""c22_17"",""c23_16"",""c23_15"",""c23_14"",""c23_13"",""c23_12"",""c23_11"",""c23_10"",""c22_09"",""c22_08"",""c21_07"",""c21_06"",""c20_05"",""c19_04"",""c19_03"",""c18_02"",""c17_01"",""c16_01"",""c15_00"",""c14_00"",""c13_00""]}]}",105,10,"{""hidden_cells"":[""c09_18"",""c09_17"",""c10_18"",""c10_19"",""c09_20"",""c09_21"",""c08_22"",""c08_23"",""c09_23"",""c10_22""]}"
qsg_6ef7cb44bcd4,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""points"":[""c00_00"",""c00_01"",""c00_02"",""c00_03"",""c00_04"",""c00_05"",""c00_06"",""c00_07"",""c00_08"",""c00_09"",""c00_10"",""c00_11"",""c00_12"",""c00_13"",""c00_14"",""c00_15"",""c00_16"",""c00_17"",""c00_18"",""c00_19"",""c00_20"",""c00_21"",""c00_22"",""c00_23"",""c00_24"",""c00_25"",""c00_26"",""c00_27"",""c00_28"",""c00_29"",""c00_30"",""c00_31""]},{""stroke_index"":1,""prefix"":[""c14_00"",""c14_01"",""c14_02"",""c14_03"",""c14_04"",""c15_05"",""c15_06"",""c15_07"",""c15_08"",""c15_09"",""c15_10"",""c15_11"",""c15_12"",""c15_13"",""c15_14"",""c15_15"",""c15_16"",""c15_17"",""c15_18"",""c15_19"",""c15_20"",""c15_21"",""c15_22"",""c15_23"",""c16_24""],""suffix"":[""c14_29"",""c14_28"",""c14_27"",""c14_26"",""c14_25"",""c14_24"",""c14_23"",""c14_22"",""c14_21"",""c14_20"",""c14_19"",""c13_18"",""c13_17"",""c13_16"",""c13_15"",""c13_14"",""c13_13"",""c12_12"",""c12_11"",""c12_10"",""c12_09"",""c12_08"",""c12_07"",""c12_06"",""c11_05"",""c11_04"",""c11_03"",""c11_02""],""gap_after_index"":24,""hidden_length_hint"":9},{""stroke_index"":2,""points"":[""c03_01"",""c03_02"",""c04_03"",""c04_04"",""c04_05"",""c04_06"",""c04_07"",""c04_08"",""c04_09"",""c04_10"",""c04_11"",""c04_12"",""c04_13"",""c04_14"",""c04_15"",""c04_16"",""c04_17"",""c04_18"",""c04_19"",""c04_20"",""c04_21"",""c04_22"",""c04_23"",""c04_24"",""c04_25"",""c04_26"",""c04_27"",""c04_28"",""c03_29"",""c02_28""]},{""stroke_index"":3,""points"":[""c04_08"",""c04_09"",""c05_10"",""c06_10"",""c07_10"",""c08_11"",""c09_11"",""c10_10"",""c11_10"",""c12_10""]},{""stroke_index"":4,""points"":[""c05_08"",""c06_08"",""c07_08"",""c08_08"",""c09_08"",""c10_08"",""c11_08"",""c12_08""]},{""stroke_index"":5,""points"":[""c05_15"",""c05_16"",""c05_17"",""c05_18"",""c06_19"",""c07_19"",""c08_19"",""c09_19"",""c10_18"",""c11_18"",""c12_18"",""c12_17"",""c13_16"",""c13_15"",""c13_14"",""c12_14"",""c11_14"",""c10_14"",""c09_14"",""c08_14"",""c07_14"",""c06_14""]}]}",164,9,"{""hidden_cells"":[""c16_25"",""c16_26"",""c16_27"",""c17_28"",""c17_29"",""c17_30"",""c17_31"",""c16_30"",""c15_30""]}"
qsg_3b7ea4af249f,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""points"":[""c10_15"",""c10_16"",""c10_17"",""c10_18"",""c10_19"",""c11_20"",""c11_21"",""c11_22"",""c11_23"",""c11_24"",""c11_25"",""c11_26"",""c11_27"",""c11_28"",""c11_29"",""c11_30"",""c11_31""]},{""stroke_index"":1,""points"":[""c11_25"",""c12_24"",""c13_23"",""c14_22"",""c15_21"",""c16_20"",""c16_21"",""c17_22"",""c16_23"",""c16_24"",""c15_25"",""c14_26"",""c14_27"",""c13_28"",""c12_29"",""c12_30"",""c11_31""]},{""stroke_index"":2,""points"":[""c11_26"",""c10_26"",""c09_25"",""c08_25"",""c07_25"",""c06_25"",""c05_25"",""c04_25"",""c05_26"",""c06_26"",""c07_27"",""c08_28"",""c09_29"",""c10_30"",""c11_30"",""c12_31""]},{""stroke_index"":3,""points"":[""c10_13"",""c10_12"",""c10_11"",""c10_10"",""c10_09"",""c11_08"",""c12_08"",""c13_08"",""c13_09"",""c13_10"",""c13_11"",""c13_12"",""c13_13"",""c12_13"",""c11_13"",""c10_13""]},{""stroke_index"":4,""prefix"":[""c09_04"",""c09_03"",""c09_02"",""c10_01"",""c11_01"",""c12_00"",""c13_00"",""c14_00"",""c15_00"",""c16_01"",""c16_02"",""c17_03"",""c18_04"",""c18_05"",""c18_06"",""c18_07"",""c18_08"",""c17_09"",""c17_10"",""c18_11"",""c19_12"",""c19_13"",""c20_14"",""c20_15"",""c20_16"",""c20_17"",""c20_18"",""c19_18"",""c18_18"",""c17_18"",""c16_19"",""c16_18"",""c15_17"",""c15_16"",""c14_15"",""c14_16"",""c14_17"",""c13_18"",""c12_19"",""c11_19"",""c10_19"",""c09_19"",""c08_19"",""c07_19"",""c06_18"",""c06_17"",""c05_16"",""c05_15"",""c06_14""],""suffix"":[""c00_10"",""c00_09"",""c01_08"",""c02_08"",""c03_08"",""c04_07"",""c05_07"",""c06_08"",""c06_07"",""c05_06"",""c05_05"",""c06_04"",""c07_04"",""c08_04"",""c09_04"",""c10_04"",""c11_04"",""c12_04""],""gap_after_index"":48,""hidden_length_hint"":11}]}",144,11,"{""hidden_cells"":[""c07_13"",""c06_14"",""c05_14"",""c04_14"",""c03_14"",""c02_14"",""c01_14"",""c00_14"",""c00_13"",""c00_12"",""c00_11""]}"
qsg_a6f966f7865a,Recover the hidden vector-stroke fragment in the sketch gap. Submit the missing grid-cell sequence in drawing order.,"{""grid_size"":32,""visible_strokes"":[{""stroke_index"":0,""prefix"":[""c02_31"",""c03_31"",""c04_31"",""c05_31"",""c06_30"",""c07_29"",""c08_28"",""c08_27"",""c08_26"",""c09_25"",""c10_24"",""c10_23"",""c10_22"",""c10_21"",""c10_20"",""c10_19"",""c10_18"",""c10_17"",""c10_18"",""c09_19"",""c08_20"",""c07_20"",""c06_20"",""c05_20"",""c04_19"",""c04_18"",""c03_17"",""c03_16"",""c03_15"",""c04_14"",""c04_13"",""c05_13"",""c04_13"",""c03_12""],""suffix"":[""c04_04"",""c05_03"",""c06_03"",""c07_03"",""c08_04"",""c09_03"",""c10_02"",""c11_02"",""c12_01"",""c13_01"",""c14_01"",""c15_00"",""c16_00"",""c17_00"",""c18_00"",""c19_00"",""c20_00"",""c21_00"",""c22_00"",""c23_00"",""c24_00"",""c25_01"",""c26_01"",""c27_02"",""c27_03"",""c26_04"",""c25_05"",""c24_06"",""c23_06"",""c24_06"",""c25_06"",""c26_07"",""c27_07"",""c28_07"",""c29_08"",""c30_08"",""c30_09"",""c30_10"",""c30_11"",""c30_12"",""c30_13"",""c29_14"",""c28_14"",""c27_15"",""c26_15"",""c25_15"",""c24_15"",""c23_15"",""c22_15"",""c23_16"",""c24_17"",""c25_18"",""c26_19"",""c25_20"",""c24_20"",""c23_21"",""c22_21"",""c21_21"",""c20_21"",""c19_20"",""c18_20"",""c17_19"",""c16_18"",""c16_19"",""c16_20"",""c16_21"",""c17_22"",""c17_23"",""c17_24"",""c17_25"",""c18_26"",""c18_27"",""c18_28"",""c19_29"",""c20_29"",""c21_30"",""c22_30"",""c23_30"",""c24_30"",""c25_30""],""gap_after_index"":33,""hidden_length_hint"":11}]}",125,11,"{""hidden_cells"":[""c02_12"",""c01_12"",""c00_11"",""c00_10"",""c00_09"",""c00_08"",""c00_07"",""c00_06"",""c01_05"",""c02_04"",""c03_04""]}"
